date,open,high,low,close,volume
2024-07-29 00:00:00+09:00,581.9,583.9,570.6,574.3,756765201.2
2024-08-05 00:00:00+09:00,588.2,588.2,464.2,464.2,1792602739
2024-08-12 00:00:00+09:00,484.8,523.1,475,518.2,938467003.1
2024-08-19 00:00:00+09:00,524.2,558.4,519.2,558.4,770030004.4
2024-08-26 00:00:00+09:00,569.4,591.7,548.2,548.2,1331505692
2024-09-02 00:00:00+09:00,533.3,537,512.4,526.3,795014353
2024-09-09 00:00:00+09:00,518.7,518.7,487.2,518.7,848691061.6
2024-09-16 00:00:00+09:00,517,556.4,517,533.7,826215617.2
2024-09-23 00:00:00+09:00,546.2,604.5,546.2,604.5,1001276182
2024-09-30 00:00:00+09:00,605.9,606.8,567.4,567.4,1147410787
2024-10-07 00:00:00+09:00,547.3,570.3,542.5,564.3,895281808.3
2024-10-14 00:00:00+09:00,580.8,589.1,563.9,589.1,851646291.7
2024-10-21 00:00:00+09:00,594.5,605.9,592.9,598.8,831461915
2024-10-28 00:00:00+09:00,593.8,601.1,575.3,601.1,725402745.1
2024-11-04 00:00:00+09:00,606.3,606.3,552.5,552.5,947810243.5
2024-11-11 00:00:00+09:00,563.21,659.63,563.21,659.63,2478247573
2024-11-18 00:00:00+09:00,625.33,625.33,618.9,618.93,3413038649
2024-11-25 00:00:00+09:00,615.5,659.65,605.39,636.2,3093669523
2024-12-02 00:00:00+09:00,613.51,655.99,613.51,647.82,2773327463
2024-12-09 00:00:00+09:00,734.64,749.72,689.19,689.19,5365765395
2024-12-16 00:00:00+09:00,676.8,725.72,676.8,720.58,2632236650
2024-12-23 00:00:00+09:00,717.69,717.69,649.77,694.16,3073627767
2024-12-30 00:00:00+09:00,696.9,722.13,689.4,705.36,1563759466
2025-01-06 00:00:00+09:00,702.3,729.42,702.3,729.42,1135371616
2025-01-13 00:00:00+09:00,698.01,698.01,685.48,688.64,1375114247
2025-01-20 00:00:00+09:00,698.89,721.76,682.51,682.51,1924849279
2025-01-27 00:00:00+09:00,692.21,695.52,667.37,679.74,1323084381
2025-02-03 00:00:00+09:00,661.29,677.53,617.21,617.21,1735755477
2025-02-10 00:00:00+09:00,572.69,618.65,569.55,618.65,1776366415
2025-02-17 00:00:00+09:00,642.11,696.93,642.11,667.51,3157533810
2025-02-24 00:00:00+09:00,648.18,668.57,614.2,614.2,1352312018
2025-03-03 00:00:00+09:00,623.49,623.94,576.1,576.1,1947423280
2025-03-10 00:00:00+09:00,584.01,598.24,531.49,531.49,1142488038
2025-03-17 00:00:00+09:00,551.61,631.69,551.61,631.69,1767305243
2025-03-24 00:00:00+09:00,627.81,637.08,618.7,637.08,1434180576
2025-03-31 00:00:00+09:00,629.82,637.36,602.2,604.81,1589217011
2025-04-07 00:00:00+09:00,611.13,611.13,554.6,554.6,1632792752
2025-04-14 00:00:00+09:00,553.72,597.29,553.72,584.54,911585622.3
2025-04-21 00:00:00+09:00,579.52,597.34,579.52,597.34,615561927.1
2025-04-28 00:00:00+09:00,618.51,618.51,599.91,606.16,886717898
2025-05-05 00:00:00+09:00,601,601,586.03,597.61,713247755.5
2025-05-12 00:00:00+09:00,602.57,666.29,602.57,660.07,1686399360
2025-05-19 00:00:00+09:00,664.13,664.13,639.51,649.62,1147561764
2025-05-26 00:00:00+09:00,650,686.57,650,674.29,1263526152
2025-06-02 00:00:00+09:00,686.91,686.91,655.36,665.93,976862115.5
2025-06-09 00:00:00+09:00,661.59,665.58,633.32,665.58,663727991.1
2025-06-16 00:00:00+09:00,673.51,673.51,645.61,650.74,676193872.1
2025-06-23 00:00:00+09:00,648.08,648.08,615.81,640.49,735181636
2025-06-30 00:00:00+09:00,643.53,656.9,642.3,656.9,470121044.6
2025-07-07 00:00:00+09:00,646.33,663.59,646.33,661.06,397266266.6
2025-07-14 00:00:00+09:00,660.63,692,660.63,689.12,798312311.3
2025-07-21 00:00:00+09:00,689.92,766.22,689.92,766.22,1588798900
2025-07-28 00:00:00+09:00,786.68,844,770.74,824.07,2193161435
2025-08-04 00:00:00+09:00,805.1,805.1,736.42,768.63,1607297250
2025-08-11 00:00:00+09:00,755.13,807.22,755.13,805.09,1110215441
2025-08-18 00:00:00+09:00,832.47,855.38,827.81,846.99,1699832146
2025-08-25 00:00:00+09:00,824.11,900.21,824.11,839.32,1837339836
2025-09-01 00:00:00+09:00,863.7,873.47,845.68,845.68,1024020362
2025-09-08 00:00:00+09:00,851.8,880.05,843.63,878.08,832639033.2
2025-09-15 00:00:00+09:00,880.01,933.68,880.01,919.68,1332390724
2025-09-22 00:00:00+09:00,955.65,1047.8,955.65,992.9,2821492706
2025-09-29 00:00:00+09:00,1015.98,1029.79,945.9,1029.79,2493201466
2025-10-06 00:00:00+09:00,1008.51,1223.19,1008.51,1223.19,3241496555
2025-10-13 00:00:00+09:00,1304.43,1307.4,1102.47,1294.55,1.034751838e+10
2025-10-20 00:00:00+09:00,1208.52,1208.52,1071.15,1100.19,5955921814
2025-10-27 00:00:00+09:00,1057.16,1069.46,1057.16,1069.46,748328509.9
