,Cumulative Return,Annualized Return,Annualized Vol,Sharpe,Max Drawdown
AXIS_IVW,17.750978035984122,0.7968021867231156,1.5131871959117886,2.622273810024154,-0.771965059900227
MCW_Cap40,10.913666116275255,0.6410459424878223,1.4580352185742231,2.368268291315862,-0.7550430386364836
SOL_Hold,118.14165117262061,1.6004126758089785,2.8128705420577407,2.936214911493785,-0.9618003706137611
