date,open,high,low,close,volume
2024-03-11 00:00:00+09:00,125.31,148.83,125.31,148.83,8502907220
2024-03-18 00:00:00+09:00,151.05,201.86,151.05,195.92,1.418655444e+10
2024-03-25 00:00:00+09:00,169.82,191.77,169.82,188.99,1.00391193e+10
2024-04-01 00:00:00+09:00,190.46,202.45,186.33,192.24,5218103028
2024-04-08 00:00:00+09:00,181.53,185.05,174.37,180.68,5099728045
2024-04-15 00:00:00+09:00,172.42,173.31,138.47,138.51,8388180743
2024-04-22 00:00:00+09:00,136.22,156.95,131.84,156.95,7230865267
2024-04-29 00:00:00+09:00,154.75,154.75,137.77,137.77,4498271392
2024-05-06 00:00:00+09:00,126.77,152.82,126.77,152.82,4650876722
2024-05-13 00:00:00+09:00,148.03,152.57,142.18,147.54,3680276157
2024-05-20 00:00:00+09:00,142.03,186.7,142.03,186.7,4563545266
2024-05-27 00:00:00+09:00,178.15,178.15,163.41,170.15,4790384305
2024-06-03 00:00:00+09:00,168.68,168.68,163.15,164.89,2972662207
2024-06-10 00:00:00+09:00,171.78,173.54,157.83,159.05,2548797273
2024-06-17 00:00:00+09:00,149.31,155.22,143.05,143.27,2893778792
2024-06-24 00:00:00+09:00,137.41,137.41,128.69,132.33,3373638878
2024-07-01 00:00:00+09:00,136.58,149.71,136.58,146.67,2853676579
2024-07-08 00:00:00+09:00,154.03,154.03,127.86,139.81,4245731064
2024-07-15 00:00:00+09:00,141.42,159.38,135.73,159.38,2884269729
2024-07-22 00:00:00+09:00,160.62,184.49,155.5,178.9,3871510630
2024-07-29 00:00:00+09:00,173.03,184.9,171.85,182.57,4494093788
2024-08-05 00:00:00+09:00,179.16,179.16,129.78,129.78,7721751766
2024-08-12 00:00:00+09:00,144.4,163.13,141.57,146.29,5742651594
2024-08-19 00:00:00+09:00,146.65,146.65,139.04,144.29,3143422784
2024-08-26 00:00:00+09:00,142.27,160.67,142.27,157.12,3146530857
2024-09-02 00:00:00+09:00,146.79,146.79,128.5,134.94,3117413566
2024-09-09 00:00:00+09:00,127.54,135.08,125.05,135.08,2907295830
2024-09-16 00:00:00+09:00,135.63,139.02,131.37,131.47,2121490221
2024-09-23 00:00:00+09:00,131.54,149.41,131.54,144.79,3047076239
2024-09-30 00:00:00+09:00,152.73,158.46,147.98,152.49,3369907634
2024-10-07 00:00:00+09:00,145.13,146.48,136.82,143.96,3200080537
2024-10-14 00:00:00+09:00,143.49,157.59,139.03,157.59,2289350566
2024-10-21 00:00:00+09:00,154.76,167.4,150.5,166.17,3391808451
2024-10-28 00:00:00+09:00,167.59,178.29,164.9,178.29,4746023234
2024-11-04 00:00:00+09:00,179.42,179.42,157.95,157.95,3451478294
2024-11-11 00:00:00+09:00,166.62,222.13,166.62,222.13,8443455776
2024-11-18 00:00:00+09:00,211.64,239.79,209.57,239.79,1.162453181e+10
2024-11-25 00:00:00+09:00,237.63,256.9,234.18,234.18,9403736871
2024-12-02 00:00:00+09:00,230.69,243.33,225.72,225.72,5856703092
2024-12-09 00:00:00+09:00,233.92,238.14,216.63,216.63,8572693943
2024-12-16 00:00:00+09:00,213.6,227.29,213.6,216.19,5801095449
2024-12-23 00:00:00+09:00,223.15,223.15,180.52,190.11,8069300682
2024-12-30 00:00:00+09:00,197.09,197.44,184.22,191.38,2720805493
2025-01-06 00:00:00+09:00,189.31,218.22,189.31,218.22,3640809912
2025-01-13 00:00:00+09:00,202.17,202.17,182.87,182.87,4709427943
2025-01-20 00:00:00+09:00,187.57,261.97,187.57,242.19,1.919356781e+10
2025-01-27 00:00:00+09:00,250.33,257.36,234.89,234.89,1.033436318e+10
2025-02-03 00:00:00+09:00,227.06,238.31,203.51,216.28,7875353279
2025-02-10 00:00:00+09:00,206.64,206.64,189.54,200.47,5127749825
2025-02-17 00:00:00+09:00,197.96,199.39,177.53,177.53,4245183419
2025-02-24 00:00:00+09:00,169.32,176,141.81,141.81,4679408281
2025-03-03 00:00:00+09:00,144.33,178.71,135.32,142.16,8897580847
2025-03-10 00:00:00+09:00,144.79,146.28,118.32,118.32,5471399221
2025-03-17 00:00:00+09:00,125.35,135.86,123.37,128.01,3121957426
2025-03-24 00:00:00+09:00,125.33,141.01,125.33,141.01,2647363394
2025-03-31 00:00:00+09:00,143.64,143.64,124.54,124.54,2815524464
2025-04-07 00:00:00+09:00,126.67,126.67,105.91,106.99,4683121068
2025-04-14 00:00:00+09:00,105.4,132.24,105.4,129.42,4472210693
2025-04-21 00:00:00+09:00,126.11,139.87,126.11,136.56,3497621292
2025-04-28 00:00:00+09:00,148.79,152.55,147.84,147.84,3651120308
2025-05-05 00:00:00+09:00,146.31,150.85,143.95,146.72,2302225758
2025-05-12 00:00:00+09:00,146.88,177.89,146.88,174.22,4946242202
2025-05-19 00:00:00+09:00,183.75,183.75,165.94,166.86,4130211762
2025-05-26 00:00:00+09:00,168.59,179.68,168.59,174.91,4254345195
2025-06-02 00:00:00+09:00,176.71,176.71,156.2,156.83,3017042170
2025-06-09 00:00:00+09:00,155.19,161.16,144.29,161.16,2650180966
2025-06-16 00:00:00+09:00,165.12,165.12,144.64,150.72,3694136351
2025-06-23 00:00:00+09:00,147.57,147.57,131.71,144.51,3309287631
2025-06-30 00:00:00+09:00,145.92,154.81,139.06,154.81,2747097640
2025-07-07 00:00:00+09:00,146.88,152.36,146.88,148.88,2445175806
2025-07-14 00:00:00+09:00,151.67,164.34,151.67,162.21,3419181560
2025-07-21 00:00:00+09:00,163.98,195.72,163.98,195.72,5428135404
2025-07-28 00:00:00+09:00,205.7,205.7,182.87,183.11,6096009183
2025-08-04 00:00:00+09:00,181.48,181.48,158.48,169.55,3408091200
2025-08-11 00:00:00+09:00,164.09,182.66,164.09,174.84,3968938958
2025-08-18 00:00:00+09:00,191.78,201.51,182.94,182.94,6411285842
2025-08-25 00:00:00+09:00,176.22,205.98,176.22,187.2,7050965419
2025-09-01 00:00:00+09:00,195.86,214.43,195.86,197.32,8197725703
2025-09-08 00:00:00+09:00,209.65,214.11,200.16,214.11,5227747395
2025-09-15 00:00:00+09:00,217.21,242.38,217.21,234.31,7461885655
2025-09-22 00:00:00+09:00,236.96,247.5,220.38,220.38,5677941352
2025-09-29 00:00:00+09:00,213.3,213.3,192.74,212.75,5697187990
2025-10-06 00:00:00+09:00,208.68,234.74,208.68,232.35,5406507593
2025-10-13 00:00:00+09:00,219.97,229.02,177.62,208.69,8145809043
2025-10-20 00:00:00+09:00,202.44,202.44,181.96,189.71,6144173589
2025-10-27 00:00:00+09:00,185.63,185.63,184.68,184.68,1143925898
