Date,AXIS_IVW,MCW_Cap40,SOL_Hold
2022-07-10,3381.825580169226,2719.3926199698944,24561.683585466155
2022-07-17,3487.642538667158,2831.25902194355,25511.441991350235
2022-07-24,3715.479977435174,3081.3548982720567,25828.075400448393
2022-07-31,4019.210423342613,3321.9058747446948,28270.4963759892
2022-08-07,3969.1831259831406,3282.7055221300307,25822.596544019514
2022-08-14,4330.98464775706,3633.835457333989,30040.909434128862
2022-08-21,3641.6874156165436,3038.698941142649,22778.572160243915
2022-08-28,3460.0485012617532,2880.922346725917,20344.00577917919
2022-09-04,3468.911501293295,2913.6106610556685,20091.35582254595
2022-09-11,3834.849408099939,3242.6296938173746,22694.378015613856
2022-09-18,3556.7322742826605,2906.488210260354,21760.439503164653
2022-09-25,3540.101817503441,2758.5929638613934,21586.996534673213
2022-10-02,3547.1792042704797,2775.2491392181987,20945.633425142594
2022-10-09,3590.3067093898726,2794.763843908175,21031.49384533614
2022-10-16,3442.0607007141416,2708.3692780173274,19096.746150097923
2022-10-23,3433.644154523539,2738.219394116439,18084.767801955637
2022-10-30,3854.4542222872537,3128.096014688298,21164.3994367247
2022-11-06,4087.914749926059,3243.0897975371327,23736.751855124305
2022-11-13,2952.23380105256,2472.8616879141937,9381.518550446726
2022-11-20,2888.567364967551,2429.316181596472,8291.788746621089
2022-11-27,3001.034904615985,2460.657821121425,9156.599264727223
2022-12-04,2969.254798961789,2484.009602201863,8587.641382734497
2022-12-11,2998.5806973958156,2516.667362833311,8763.705005717702
2022-12-18,2786.0346122423634,2372.4186716015556,8079.364495372903
2022-12-25,2771.9377588155153,2392.8897444571967,7392.256963449055
2023-01-01,2718.9052583827975,2352.0378192436438,6385.67972743156
2023-01-08,2819.14087726629,2442.446731784269,8451.619130021101
2023-01-15,3395.0250403444434,2978.4819803218406,15659.281805992727
2023-01-22,3516.70801266235,3134.777378243943,15872.61346791863
2023-01-29,3544.0166097746483,3126.5175721503933,15514.176830908653
2023-02-05,3693.6552460368066,3251.187490383785,15723.812559078086
2023-02-12,3429.563390204497,3021.413425266735,13447.9775053342
2023-02-19,3698.0258036840974,3313.896812541306,15156.910373389144
2023-02-26,3494.1795126685943,3125.617154982781,14475.88426991639
2023-03-05,3380.1494807804866,3035.3188589348283,13560.07282354575
2023-03-12,3172.739873175256,2836.587596228995,11711.397105270302
2023-03-19,3820.180421207352,3490.3883373914746,13717.736526021585
2023-03-26,3914.8814502181276,3528.013615612166,13207.261148845186
2023-04-02,4150.335225863245,3679.0597971114385,13627.072255644776
2023-04-09,4126.559242754749,3677.996559414751,12985.31134196417
2023-04-16,4509.246313380382,4036.518288476927,15555.144758621338
2023-04-23,4165.709249951544,3706.5113162650637,14126.84745902737
2023-04-30,4220.108968151616,3797.358296862534,15010.84856844866
2023-05-07,4137.866141381083,3762.2872201702507,14230.511361373854
2023-05-14,3895.406559462785,3524.5215034825064,13480.703151568374
2023-05-21,3989.139451800887,3579.537284909523,13095.862428173288
2023-05-28,3977.096972674724,3567.542047714125,13170.119107138846
2023-06-04,4103.151491094344,3654.9832863991796,13672.893103436867
2023-06-11,3596.238324818108,3363.963686947611,10116.248742901578
2023-06-18,3568.5587460141705,3371.8420350871475,10112.67396593067
2023-06-25,3786.458422728321,3688.269364281035,10754.247692390076
2023-07-02,3878.8634704407705,3751.1209246420253,12071.05240934062
2023-07-09,3882.069589432936,3693.3438318044628,14102.558965535694
2023-07-16,4529.258899485212,3930.830820375304,17731.457133189648
2023-07-23,4409.098269114569,3830.1575804052854,15848.363491444441
2023-07-30,4393.353932637801,3818.3111768224626,16251.142521764961
2023-08-06,4196.032314524734,3723.5582457224245,14622.525344249303
2023-08-13,4249.868462327555,3757.9767060986023,16073.365306021436
2023-08-20,3742.7294631768027,3349.6649478395834,14149.330696999366
2023-08-27,3697.6512125844556,3318.6139077886146,13099.403127818132
2023-09-03,3630.0302406241226,3290.932024419555,12599.617432211624
2023-09-10,3632.5452913991003,3288.6397768916518,12555.422440113183
2023-09-17,3641.9673926512314,3318.4047790300506,12349.975726548993
2023-09-24,3633.7968231631867,3289.304931029619,12589.67772571057
2023-10-01,3747.2593946765414,3387.7128445587946,13803.441335609974
2023-10-08,3811.213039123623,3423.591946975316,15060.169434199017
2023-10-15,3633.377496469328,3266.8888837214126,14201.616125574763
2023-10-22,3997.5612570516937,3540.5789947629023,18945.74045455354
2023-10-29,4336.123127725355,3909.769930503836,20432.206066215367
2023-11-05,4749.4120649242805,4128.37429208009,27401.495110852575
2023-11-12,5242.913270916975,4488.4814808561805,36362.07460253561
2023-11-19,5098.358302269348,4359.063556363313,37843.305312095305
2023-11-26,5167.785082354706,4509.3903994213815,37979.6300272206
2023-12-03,5282.538447364272,4659.635278047463,41104.13734778893
2023-12-10,5710.601754701024,5075.115392969556,46694.120979690066
2023-12-17,5594.3199827665,4902.786097934244,47551.16576678482
2023-12-24,6143.38666192215,5167.272453661682,69654.30007643657
2023-12-31,6293.5057036023245,5152.934125282028,65812.36801677087
2024-01-07,6121.856921604766,5128.511365401172,60615.078367760856
2024-01-14,6273.9668790886035,5387.943906031065,61852.673118782564
2024-01-21,6186.486599218633,5234.555113127482,59904.380241347404
2024-01-28,6008.778166169859,5074.228610374338,60889.05546800656
2024-02-04,6017.029149540234,5137.086819226934,63193.72850228683
2024-02-11,6488.467760927457,5620.908361269902,70314.97597410744
2024-02-18,6991.742299042105,6119.968130554353,70355.10864599512
2024-02-25,7190.924936584537,6308.215089170799,67215.45463535852
2024-03-03,8331.258512953314,7393.778378909795,83989.74624065367
2024-03-10,9226.271777984264,8286.158431494157,93331.42295184436
2024-03-17,9540.462052816818,8066.567870624975,117399.7588384298
2024-03-24,9298.90254685927,7798.977823708975,111616.61222523291
2024-03-31,9931.196336985437,8356.693081257106,125522.0695999234
2024-04-07,9572.54013320456,8080.867852590751,115420.09647930668
2024-04-14,8525.189227684417,7302.341585908157,90012.91376121379
2024-04-21,8920.061541376985,7552.580708214543,97594.3453875881
2024-04-28,8916.175631407415,7540.114846644978,91200.71985037944
2024-05-05,8890.83739396317,7461.192838572185,94289.32302465124
2024-05-12,8609.452258783855,7128.098416757926,93938.58684933641
2024-05-19,9125.837035415123,7733.700603686151,111354.5117228208
2024-05-26,9726.04691391742,8457.984212602296,108678.85471406364
2024-06-02,9609.9515196573,8415.809767865692,107178.05766545548
2024-06-09,9768.116438933273,8425.202012523176,101967.54549289688
2024-06-16,9249.670397324215,8029.653104129282,93968.69360576027
2024-06-23,8979.674114188832,7782.718010217897,86262.12732320739
2024-06-30,8712.424763711242,7520.370538300595,90359.04127135745
2024-07-07,8226.09087896811,7076.02910662685,92435.88078685985
2024-07-14,8618.815503226835,7257.650258886832,91645.36152154545
2024-07-21,9750.58064843613,8197.143598549104,112105.54398849474
2024-07-28,9632.199287798321,8016.906755787896,118803.01380049325
2024-08-04,8607.439959944068,7101.880029997079,92053.79737875459
2024-08-11,8547.347855944765,6875.3844266393735,99462.77172026523
2024-08-18,8449.686374853249,6780.493438446266,91622.6953582942
2024-08-25,9111.903647023644,7287.438562690282,103691.5362494173
2024-09-01,8291.693136128537,6619.983751401893,87429.48419403582
2024-09-08,7640.118772701303,6064.343155092545,82504.96807707589
2024-09-15,8420.040332511711,6600.019817465044,88547.85939084034
2024-09-22,8892.831334697737,7047.33136069656,96521.89016693468
2024-09-29,9165.12766912152,7278.463069997568,101173.3279614368
2024-10-06,8362.946714891892,6700.79545167307,92074.32273258462
2024-10-13,8551.53819819512,6852.244349077044,94481.67761135759
2024-10-20,9019.462469496524,7336.497258290508,103043.76979286932
2024-10-27,8757.17837591783,7123.526669581832,108981.4174182809
2024-11-03,8762.767158899642,7208.776034717364,107300.10410434514
2024-11-10,10041.243721206889,8414.80232928486,129057.68780651105
2024-11-17,12456.563890535897,9383.558338149807,139155.44402227606
2024-11-24,14049.331093770596,10284.266922688,164485.8987275122
2024-12-01,15087.627032298105,10620.405616208529,153375.91506266803
2024-12-08,17019.82402621319,11371.248075751222,153864.3558661655
2024-12-15,16350.541816571556,11128.348129330667,141878.34140247206
2024-12-22,14873.742371617953,10087.866952791619,116836.76947197795
2024-12-29,15227.03545374436,10227.108086073004,125903.69734584469
2025-01-05,15993.445863288824,10819.030334550154,139783.01854936025
2025-01-12,15201.611102447683,10204.724744620798,121336.71413968502
2025-01-19,15117.837540588835,10154.66802445235,121607.65781438384
2025-01-26,16722.081970705403,11223.98244284728,165310.7958801549
2025-02-02,15600.09440266192,10525.579695538956,137621.0758879959
2025-02-09,14203.907164294753,9530.9704388873,128704.92633270903
2025-02-16,14804.546290011102,9818.254130167841,125830.3809449724
2025-02-23,14570.723969411052,9711.546758920136,113199.62885560283
2025-03-02,12540.433886539848,8272.605477640704,92649.76809230405
2025-03-09,12466.731535374516,8259.935089554972,88371.57646874721
2025-03-16,12225.001307164724,7910.471245019371,87670.47575218351
2025-03-23,12198.506452200874,7906.427213984455,82903.37757420937
2025-03-30,11630.606113712203,7537.104963064666,80395.72520081118
2025-04-06,11532.73199519069,7510.129252251327,77358.79030034677
2025-04-13,11565.362277785684,7476.866401407011,85329.50277171691
2025-04-20,11527.431943135758,7427.383634750606,90103.5777800625
2025-04-27,12449.642011715865,8131.5125715438735,96250.74714919855
2025-05-04,12447.273005634337,8168.549933537767,94832.13277337482
2025-05-11,14679.246944431432,9721.590549434039,114097.87952570003
2025-05-18,14189.2833808763,9422.547545450654,107140.61807358888
2025-05-25,14699.07469636731,9729.709635528434,113615.3664557203
2025-06-01,14201.58675398628,9416.514958590804,101079.34542360596
2025-06-08,14118.9050223122,9404.870721150583,96952.27064511534
2025-06-15,13997.242591466553,9345.930612729497,93432.76397281261
2025-06-22,13316.06080933559,8862.332858608834,87380.8304984936
2025-06-29,14082.983718098565,9385.75376168542,97332.73986357264
2025-07-06,14234.734141363226,9520.721917917035,95293.13376148368
2025-07-13,15784.302778532381,10704.19016175647,103722.67861219891
2025-07-20,17459.919127956255,11912.699616457949,114260.948427938
2025-07-27,17924.18038677511,12093.502699674294,119290.05398751203
2025-08-03,16412.813295362543,11125.699825713045,102275.34864539448
2025-08-10,18374.718977935816,12572.709213112905,116134.88109699423
2025-08-17,18852.10285030519,12824.151151804672,122412.96539653171
2025-08-24,19460.586752267947,13174.70782652669,131691.36747539596
2025-08-31,18513.545905269217,12372.533396495432,130820.30747494627
2025-09-07,18461.38475679925,12333.905424472609,129220.13799263867
2025-09-14,20246.723495722752,13414.878662752735,156487.5421548642
2025-09-21,20579.32100258491,13305.023748491334,154550.19953562733
2025-09-28,18913.453107478417,12259.622881547575,131304.2296974183
2025-10-05,21363.901904861537,13713.375797192262,147103.96289484503
2025-10-12,18831.710698837494,11927.99993677225,111916.5546345868
2025-10-19,18798.026636323208,11938.929738315615,121083.79235880847
2025-10-26,19500.68639400637,12371.305345075689,125129.38213867488
2025-11-02,18750.97803598412,11913.666116275255,119141.65117262061
