Date,AXIS_IVW,MCW_Cap40,SOL_Hold
2022-07-10,2842.9375479954215,2451.09773506491,24561.683585466184
2022-07-17,2929.857123548175,2553.1871976738853,25511.441991350264
2022-07-24,3102.384985901335,2785.7015199433067,25828.075400448422
2022-07-31,3366.189938656892,3007.2931820820904,28270.496375989234
2022-08-07,3332.973177959536,2975.1919336535934,25822.596544019543
2022-08-14,3617.981993834986,3311.4883669672386,30040.909434128895
2022-08-21,3041.1096278823074,2749.7137146598734,22778.57216024394
2022-08-28,2903.4640817560594,2607.51926361505,20344.005779179213
2022-09-04,2910.7743914997077,2646.6282236127972,20091.355822545967
2022-09-11,3210.879978329456,2954.062346881443,22694.37801561388
2022-09-18,2996.7392608410446,2617.00909790509,21760.439503164675
2022-09-25,3074.000601541581,2476.2522086937165,21586.996534673235
2022-10-02,3068.1202758366926,2487.550075779729,20945.633425142616
2022-10-09,3107.7737386845865,2505.0417684873773,21031.49384533616
2022-10-16,2968.7493447500915,2427.138142032874,19096.74615009794
2022-10-23,2950.6894812923983,2454.015115559707,18084.767801955655
2022-10-30,3283.1149608423657,2804.121643394809,21164.39943672472
2022-11-06,3526.1642500201783,2901.747010526614,23736.75185512433
2022-11-13,2541.9843580455895,2214.2342567857463,9381.518550446735
2022-11-20,2501.195525806016,2177.3676378516316,8291.788746621096
2022-11-27,2637.0585528391284,2202.254384114889,9156.59926472723
2022-12-04,2578.527021764202,2223.0321866782924,8587.641382734504
2022-12-11,2591.7397155551935,2251.630272499615,8763.70500571771
2022-12-18,2365.5765765162596,2120.1832129910526,8079.36449537291
2022-12-25,2366.1749844234096,2144.6831732639644,7392.256963449062
2023-01-01,2320.6257911197144,2109.492764342602,6385.679727431566
2023-01-08,2396.187541875264,2190.578597774423,8451.619130021109
2023-01-15,2874.955485454704,2671.216508159435,15659.28180599274
2023-01-22,2979.0087017781584,2812.0116010842316,15872.613467918643
2023-01-29,3000.140634958048,2803.217660136361,15514.176830908664
2023-02-05,3113.357671542497,2913.070949632297,15723.812559078096
2023-02-12,2891.6942182857297,2707.0322537752,13447.977505334211
2023-02-19,3113.215804612066,2971.7919463439594,15156.910373389155
2023-02-26,2943.525854620403,2802.1835440196123,14475.8842699164
2023-03-05,2853.420473709243,2721.1606788516915,13560.07282354576
2023-03-12,2684.582608879763,2541.32725354356,11711.397105270311
2023-03-19,3206.058652038588,3134.6404997958825,13717.736526021594
2023-03-26,3311.0890955207783,3162.5449814770204,13207.261148845195
2023-04-02,3489.512532084009,3291.19948921031,13627.072255644785
2023-04-09,3473.464813501493,3290.2483420267295,12985.31134196418
2023-04-16,3784.3796806635814,3612.1100421148576,15555.144758621349
2023-04-23,3492.5239744230043,3314.166747248383,14126.84745902738
2023-04-30,3525.1730107232042,3393.415078999465,15010.848568448673
2023-05-07,3454.493914048905,3362.754467655649,14230.511361373865
2023-05-14,3254.199198353169,3150.8139712404186,13480.703151568385
2023-05-21,3341.282902832201,3197.595892210806,13095.8624281733
2023-05-28,3334.407415884383,3187.1923468487225,13170.119107138857
2023-06-04,3456.0338575154797,3265.5336109522327,13672.893103436876
2023-06-11,3039.909698573952,3005.9333222942973,10116.248742901586
2023-06-18,2997.0443279571086,3010.406312743821,10112.673965930677
2023-06-25,3156.613450437255,3299.715387918676,10754.247692390083
2023-07-02,3184.546733539693,3343.194453274064,12071.052409340627
2023-07-09,3190.065114388245,3291.700497152329,14102.558965535703
2023-07-16,3751.407121519908,3508.0276256149787,17731.45713318966
2023-07-23,3658.007317809179,3420.3227366932447,15848.36349144445
2023-07-30,3638.6733959608464,3407.3600495362875,16251.142521764972
2023-08-06,3431.6543788578642,3308.287087915205,14622.525344249312
2023-08-13,3481.5947274190235,3339.9657696960408,16073.365306021447
2023-08-20,3050.605096241708,2971.488805720335,14149.330696999376
2023-08-27,3008.358912356852,2942.6836271810857,13099.403127818141
2023-09-03,2945.106275472124,2915.232174978232,12599.617432211633
2023-09-10,2948.5665133868483,2913.6386054032096,12555.422440113192
2023-09-17,2951.234049507348,2938.5410339010696,12349.975726549004
2023-09-24,2949.060036066689,2914.723897491554,12589.67772571058
2023-10-01,3044.5273803789996,3000.47136313144,13803.441335609983
2023-10-08,3081.0558958841684,3032.2492098012194,15060.169434199028
2023-10-15,2948.915858173544,2893.620354306216,14201.616125574772
2023-10-22,3221.0122562581932,3140.427971287414,18945.740454553554
2023-10-29,3522.6485663895146,3471.922088897402,20432.20606621538
2023-11-05,3802.0614208217385,3671.8991131592657,27401.495110852593
2023-11-12,4213.940493419017,4006.988428263316,36362.074602535635
2023-11-19,4138.859806085468,3903.8053209666928,37843.30531209532
2023-11-26,4205.074490646387,4033.405897487395,37979.63002722062
2023-12-03,4340.37481495433,4180.055937392431,41104.13734778896
2023-12-10,4732.046732593101,4568.569735660679,46694.1209796901
2023-12-17,4652.771550754268,4420.232081791367,47551.16576678485
2023-12-24,5271.991051276501,4742.754356331047,69654.30007643662
2023-12-31,5316.855614824954,4694.679346499102,65812.36801677091
2024-01-07,5194.825237419449,4662.337415157448,60615.0783677609
2024-01-14,5361.376044558184,4898.187929021619,61852.673118782615
2024-01-21,5268.347061963081,4754.593110763723,59904.38024134745
2024-01-28,5085.225230366911,4595.4134038049515,60889.055468006605
2024-02-04,5089.500692785992,4652.337189268904,63193.72850228688
2024-02-11,5486.6336284808285,5091.60930322839,70314.9759741075
2024-02-18,5937.403709398023,5543.654760940214,70355.10864599518
2024-02-25,6138.466234122521,5721.2211876089505,67215.45463535858
2024-03-03,7082.22971633508,6692.946570031116,83989.74624065375
2024-03-10,7873.075288267884,7513.561977370857,93331.42295184445
2024-03-17,7998.924442256885,7289.170589447777,117399.75883842992
2024-03-24,7761.924813998891,7035.2650729698935,111616.61222523302
2024-03-31,8299.35653612746,7552.045637967343,125522.06959992353
2024-04-07,8005.889954088255,7298.654936932771,115420.09647930678
2024-04-14,7019.8913206607385,6595.488558827353,90012.91376121387
2024-04-21,7377.078676845399,6813.295819577182,97594.3453875882
2024-04-28,7338.422459976206,6807.474276157166,91200.71985037954
2024-05-05,7343.089518399876,6726.998143085521,94289.32302465134
2024-05-12,7115.399962799031,6425.799445924499,93938.58684933651
2024-05-19,7545.587760479174,6959.384760158641,111354.5117228209
2024-05-26,7968.022460500143,7599.701075779732,108678.85471406374
2024-06-02,7854.624105983964,7569.998588692414,107178.05766545558
2024-06-09,7924.8857367130295,7570.044691215206,101967.54549289697
2024-06-16,7505.994116970395,7213.803476738333,93968.69360576036
2024-06-23,7284.165221958305,6999.857977379249,86262.12732320746
2024-06-30,7079.607292346802,6752.455966809836,90359.04127135754
2024-07-07,6707.54633230049,6343.531767512072,92435.88078685995
2024-07-14,7015.816535092202,6506.351836741912,91645.36152154555
2024-07-21,7968.131694461323,7346.196568289155,112105.54398849489
2024-07-28,7939.198429755035,7188.910786141412,118803.0138004934
2024-08-04,7055.298523494768,6358.989549407902,92053.79737875471
2024-08-11,7094.33956317458,6172.379378768256,99462.77172026533
2024-08-18,6966.556823202618,6076.207923897707,91622.6953582943
2024-08-25,7537.644722986396,6536.807031692478,103691.53624941742
2024-09-01,6849.834778959192,5938.004533086801,87429.48419403592
2024-09-08,6327.062054459172,5444.764535302388,82504.96807707599
2024-09-15,7000.974627004353,5939.962764674766,88547.85939084046
2024-09-22,7361.322647441784,6331.175800041594,96521.8901669348
2024-09-29,7596.5623411263105,6542.445907878026,101173.32796143691
2024-10-06,6928.701780390619,6030.876248886535,92074.32273258474
2024-10-13,7085.54752000969,6167.183880549225,94481.6776113577
2024-10-20,7481.787715205433,6602.965149476415,103043.76979286945
2024-10-27,7292.811951018402,6412.919826010537,108981.41741828102
2024-11-03,7294.307665787473,6489.980217132743,107300.10410434527
2024-11-10,8371.422641301813,7567.970682340565,129057.68780651121
2024-11-17,10164.682926324576,8396.799589260574,139155.44402227624
2024-11-24,11691.872149294199,9250.86857743884,164485.8987275124
2024-12-01,12888.825605779739,9599.467171603588,153375.91506266824
2024-12-08,15047.862294372526,10376.086466804074,153864.3558661657
2024-12-15,14263.551667625909,10112.527212121158,141878.34140247223
2024-12-22,13034.685842374136,9186.17392284529,116836.7694719781
2024-12-29,13145.502858019965,9260.023304466009,125903.69734584483
2025-01-05,14071.643225894133,9788.749616121977,139783.0185493604
2025-01-12,13288.717747325147,9232.943465140093,121336.71413968517
2025-01-19,13232.74658782806,9184.970181398392,121607.65781438399
2025-01-26,14617.691152608826,10158.996812323478,165310.7958801551
2025-02-02,13561.390925881147,9511.249549218579,137621.07588799603
2025-02-09,12484.725003478781,8632.360863188938,128704.92633270918
2025-02-16,12930.025418697162,8898.342205978879,125830.38094497255
2025-02-23,12691.347602700222,8769.767281097875,113199.62885560296
2025-03-02,11014.204411692035,7510.39484807158,92649.76809230415
2025-03-09,10904.566594187718,7514.161760505334,88371.57646874731
2025-03-16,10796.201323128065,7259.811740833184,87670.47575218361
2025-03-23,10756.466476026095,7242.789620891257,82903.37757420946
2025-03-30,10331.667702796929,6925.5182727521205,80395.72520081128
2025-04-06,10248.952123512412,6912.474631465539,77358.79030034685
2025-04-13,10283.979400675744,6881.858831802353,85329.502771717
2025-04-20,10244.09397363499,6842.2445855344195,90103.5777800626
2025-04-27,11021.011668041221,7484.188162449261,96250.74714919865
2025-05-04,11016.282604204316,7518.332588709885,94832.13277337492
2025-05-11,12839.341258512337,8912.560260128437,114097.87952570016
2025-05-18,12415.959921752545,8632.831902895152,107140.618073589
2025-05-25,12863.46629908833,8918.351263607132,113615.36645572043
2025-06-01,12437.644142804933,8634.327760532628,101079.34542360606
2025-06-08,12374.04900872481,8622.844675940236,96952.27064511544
2025-06-15,12277.452030655313,8573.997683546211,93432.76397281271
2025-06-22,11691.165394477004,8112.5714368599865,87380.8304984937
2025-06-29,12338.30420324652,8591.9327853319,97332.73986357276
2025-07-06,12484.057948234224,8712.603735772876,95293.1337614838
2025-07-13,13894.168793950299,9795.619281373425,103722.67861219903
2025-07-20,15486.192348158704,10948.03202205808,114260.94842793814
2025-07-27,15671.783024906705,11099.07394212841,119290.05398751218
2025-08-03,14259.44334908485,10174.890090023397,102275.34864539461
2025-08-10,15907.779739866437,11604.421897245842,116134.88109699436
2025-08-17,16203.831063745802,11851.183206095302,122412.96539653186
2025-08-24,16632.530277499543,12271.50054014014,131691.36747539614
2025-08-31,15846.922692660313,11481.105205442444,130820.30747494644
2025-09-07,15806.077762153896,11405.681866153069,129220.13799263885
2025-09-14,17404.989717794648,12449.212869418894,156487.5421548644
2025-09-21,17755.19347543862,12303.722518403965,154550.19953562753
2025-09-28,16338.723962536833,11270.037167639213,131304.2296974185
2025-10-05,18460.259951658994,12600.897872455984,147103.96289484523
2025-10-12,16189.07398567962,10960.358065641456,111916.55463458695
2025-10-19,16100.146926044607,10945.396693506988,121083.79235880863
2025-10-26,16727.249903316533,11335.13186569416,125129.38213867505
