date,open,high,low,close,volume
2023-05-22 00:00:00+09:00,1824.21,1824.21,1800.56,1817.35,3130012702
2023-05-29 00:00:00+09:00,1854.05,1908.64,1799.89,1892.6,4182131335
2023-06-05 00:00:00+09:00,1900.59,1906.68,1810.5,1810.5,3840444211
2023-06-12 00:00:00+09:00,1884.64,1884.64,1742.57,1742.57,4478151430
2023-06-19 00:00:00+09:00,1740.12,1740.12,1650.95,1737.11,3399107730
2023-06-26 00:00:00+09:00,1791.99,1898.8,1791.99,1858.97,5192989844
2023-07-03 00:00:00+09:00,1889.58,1955.54,1828.02,1955.54,4585757862
2023-07-10 00:00:00+09:00,1936.2,1936.2,1846.17,1880.4,3165081275
2023-07-17 00:00:00+09:00,1878.3,2004.49,1871.82,1911.2,3960783441
2023-07-24 00:00:00+09:00,1897.21,1897.21,1850,1850,2744207422
2023-07-31 00:00:00+09:00,1857.66,1880.46,1856.14,1856.14,2102135645
2023-08-07 00:00:00+09:00,1873.47,1873.47,1829.1,1829.1,2535887914
2023-08-14 00:00:00+09:00,1856.3,1856.3,1840.73,1845.5,1856182759
2023-08-21 00:00:00+09:00,1828.98,1828.98,1661.59,1667.55,4140487000
2023-08-28 00:00:00+09:00,1634.99,1679.61,1634.99,1653.08,2683369934
2023-09-04 00:00:00+09:00,1729.42,1729.42,1629.12,1630.51,2869398521
2023-09-11 00:00:00+09:00,1634.45,1648.11,1551.85,1551.85,2518194202
2023-09-18 00:00:00+09:00,1592.97,1641.29,1592.97,1636.66,2443071009
2023-09-25 00:00:00+09:00,1643.12,1643.12,1580.71,1588.33,1866308515
2023-10-02 00:00:00+09:00,1594.01,1733.79,1594.01,1662.4,2859748832
2023-10-09 00:00:00+09:00,1656.88,1656.88,1580.13,1580.13,2391875089
2023-10-16 00:00:00+09:00,1567.63,1599.42,1539.61,1599.42,2457939522
2023-10-23 00:00:00+09:00,1565.01,1765.46,1563.44,1765.46,3196649245
2023-10-30 00:00:00+09:00,1784.98,1809.04,1776.2,1809.04,4099870180
2023-11-06 00:00:00+09:00,1814.67,1900.95,1800.8,1900.95,4225474674
2023-11-13 00:00:00+09:00,1885.27,2121.32,1885.27,2053.65,6896228445
2023-11-20 00:00:00+09:00,1979.39,2058.48,1960.82,2021.4,5597242621
2023-11-27 00:00:00+09:00,1933.01,2083.09,1933.01,2027.5,4778809152
2023-12-04 00:00:00+09:00,2048.14,2243.37,2028.81,2243.37,4882509650
2023-12-11 00:00:00+09:00,2293.33,2358.72,2225.12,2225.12,6701964719
2023-12-18 00:00:00+09:00,2203.46,2315.32,2196.52,2219.43,5147561897
2023-12-25 00:00:00+09:00,2177.91,2324.54,2177.91,2271.35,6082190458
2024-01-01 00:00:00+09:00,2230.88,2378.35,2230.88,2352.04,6095862206
2024-01-08 00:00:00+09:00,2355.34,2355.34,2209.72,2330.44,6927880419
2024-01-15 00:00:00+09:00,2344.29,2618.01,2344.29,2511.78,1.096148245e+10
2024-01-22 00:00:00+09:00,2587.4,2587.4,2314.2,2314.2,5976348834
2024-01-29 00:00:00+09:00,2242.6,2317.6,2218.64,2317.6,5419706984
2024-02-05 00:00:00+09:00,2343.01,2343.01,2283.14,2301.83,4295933360
2024-02-12 00:00:00+09:00,2372.64,2659.99,2372.64,2659.99,5896670803
2024-02-19 00:00:00+09:00,2639.99,2944.8,2639.99,2944.8,8016582606
2024-02-26 00:00:00+09:00,3014.81,3175.94,2922.24,3175.94,1.023597524e+10
2024-03-04 00:00:00+09:00,3242.36,3627.76,3242.36,3627.76,1.386386011e+10
2024-03-11 00:00:00+09:00,3553.65,4064.8,3553.65,4064.8,1.856127494e+10
2024-03-18 00:00:00+09:00,3979.96,4004.79,3520.46,3520.46,1.636222593e+10
2024-03-25 00:00:00+09:00,3158.64,3590.42,3158.64,3590.42,1.535160484e+10
2024-04-01 00:00:00+09:00,3587.33,3645.29,3501.19,3503.8,9027548385
2024-04-08 00:00:00+09:00,3278.96,3694.61,3278.96,3694.61,8862139046
2024-04-15 00:00:00+09:00,3506.39,3545.64,3007.01,3101.99,1.375277838e+10
2024-04-22 00:00:00+09:00,3084.22,3200.2,2985.41,3200.2,8488314680
2024-04-29 00:00:00+09:00,3219.46,3263.45,3131.3,3216.73,7351890607
2024-05-06 00:00:00+09:00,3014.05,3136.41,2972.46,3062.6,8112677252
2024-05-13 00:00:00+09:00,3005.69,3036.23,2909.99,2950.99,5206822373
2024-05-20 00:00:00+09:00,2881.93,3661.78,2881.93,3661.78,7774486884
2024-05-27 00:00:00+09:00,3789.6,3894.22,3728.28,3894.22,1.490930352e+10
2024-06-03 00:00:00+09:00,3844.69,3844.69,3747.91,3767.06,7201323445
2024-06-10 00:00:00+09:00,3810.23,3865.99,3667.85,3667.85,5663151227
2024-06-17 00:00:00+09:00,3497.33,3624.41,3469.4,3511.46,7708801197
2024-06-24 00:00:00+09:00,3483.42,3560.51,3352.73,3352.73,7723208221
2024-07-01 00:00:00+09:00,3394.91,3450.44,3371.44,3442.2,4520191466
2024-07-08 00:00:00+09:00,3421.35,3421.35,2931,3019.01,8202871653
2024-07-15 00:00:00+09:00,3066.65,3483.39,3066.65,3483.39,5147316542
2024-07-22 00:00:00+09:00,3444.13,3535.92,3387.05,3439.6,6190180209
2024-07-29 00:00:00+09:00,3482.51,3482.51,3175.48,3317.66,7248113938
2024-08-05 00:00:00+09:00,3279.21,3279.21,2419.59,2419.59,1.231206222e+10
2024-08-12 00:00:00+09:00,2461.33,2722.3,2342.8,2722.3,8186047139
2024-08-19 00:00:00+09:00,2702.44,2702.44,2569.89,2636.36,4696156228
2024-08-26 00:00:00+09:00,2572.82,2768,2572.82,2680.49,4713773155
2024-09-02 00:00:00+09:00,2457.33,2538.01,2425.72,2538.01,5083626144
2024-09-09 00:00:00+09:00,2425.29,2450.71,2225.23,2359.5,5298736476
2024-09-16 00:00:00+09:00,2388.52,2439.19,2295.68,2295.68,3739089585
2024-09-23 00:00:00+09:00,2341.8,2646.97,2341.8,2646.97,4812533414
2024-09-30 00:00:00+09:00,2653.2,2694.43,2579.95,2602.23,4354159717
2024-10-07 00:00:00+09:00,2447.79,2447.79,2349.8,2422.71,4609754842
2024-10-14 00:00:00+09:00,2440.89,2629.79,2370.47,2629.79,4020706509
2024-10-21 00:00:00+09:00,2607.41,2746.91,2605.8,2666.7,4926795335
2024-10-28 00:00:00+09:00,2622.81,2622.81,2440.62,2567.48,5483336265
2024-11-04 00:00:00+09:00,2638.8,2659.19,2398.21,2398.21,6329518868
2024-11-11 00:00:00+09:00,2422.55,3371.59,2422.55,3371.59,1.475761922e+10
2024-11-18 00:00:00+09:00,3243.8,3243.8,3058.82,3207.8,1.440928996e+10
2024-11-25 00:00:00+09:00,3107.44,3414.49,3069.97,3414.49,1.562676071e+10
2024-12-02 00:00:00+09:00,3324.73,3707.61,3324.73,3643.42,1.455771284e+10
2024-12-09 00:00:00+09:00,3614.51,4004.15,3614.51,3712,1.860770138e+10
2024-12-16 00:00:00+09:00,3628.25,3986.24,3628.25,3986.24,1.362809565e+10
2024-12-23 00:00:00+09:00,3893.01,3893.01,3281.83,3422.53,1.720989263e+10
2024-12-30 00:00:00+09:00,3493.18,3497,3333.51,3361.84,6594500000
2025-01-06 00:00:00+09:00,3337.78,3687.45,3337.78,3687.45,6612371674
2025-01-13 00:00:00+09:00,3381.31,3381.31,3137.51,3137.51,1.061410986e+10
2025-01-20 00:00:00+09:00,3225.63,3473.63,3215.12,3284,1.642096258e+10
2025-01-27 00:00:00+09:00,3327.54,3338.21,3182.44,3182.44,1.037709824e+10
2025-02-03 00:00:00+09:00,3077.72,3300.99,2869.68,2879.9,1.727439043e+10
2025-02-10 00:00:00+09:00,2731.19,2788.25,2622.1,2661.19,1.229645273e+10
2025-02-17 00:00:00+09:00,2602.59,2744.05,2602.59,2744.05,8135132879
2025-02-24 00:00:00+09:00,2671.99,2819.69,2513.52,2513.52,1.110946542e+10
2025-03-03 00:00:00+09:00,2495.7,2518.11,2149.01,2149.01,1.606183519e+10
2025-03-10 00:00:00+09:00,2171.51,2241.59,1865.1,1865.1,1.161691228e+10
2025-03-17 00:00:00+09:00,1923.43,1937.17,1864.59,1926.31,7148265194
2025-03-24 00:00:00+09:00,1931.54,2081.2,1931.54,2081.2,5198217171
2025-03-31 00:00:00+09:00,2066.15,2066.15,1807.74,1822.43,5734070583
2025-04-07 00:00:00+09:00,1904.98,1904.98,1553.04,1553.04,9503906047
2025-04-14 00:00:00+09:00,1473.41,1669.51,1473.41,1623.77,9490279174
2025-04-21 00:00:00+09:00,1588.78,1613.27,1577.14,1579.57,4688114678
2025-04-28 00:00:00+09:00,1756.26,1820.88,1756.26,1799.88,7645323396
2025-05-05 00:00:00+09:00,1797.81,1842.2,1793.61,1820.19,4905352616
2025-05-12 00:00:00+09:00,1817,2583.23,1811.11,2495.47,1.555138609e+10
2025-05-19 00:00:00+09:00,2679.71,2679.71,2475.08,2528.14,1.370859044e+10
2025-05-26 00:00:00+09:00,2524.19,2664.82,2524.19,2563.7,1.175502816e+10
2025-06-02 00:00:00+09:00,2660.81,2681.6,2528.06,2607.41,1.07623491e+10
2025-06-09 00:00:00+09:00,2593.36,2680.13,2414.01,2680.13,8777571767
2025-06-16 00:00:00+09:00,2816.4,2816.4,2530.76,2544.17,1.381516129e+10
2025-06-23 00:00:00+09:00,2509.95,2525,2227.7,2411.66,1.0018159e+10
2025-06-30 00:00:00+09:00,2448.45,2500.09,2415.96,2485.47,6497388607
2025-07-07 00:00:00+09:00,2405.01,2591.25,2405.01,2542.29,6817375493
2025-07-14 00:00:00+09:00,2615.25,3013.62,2615.25,3013.62,1.277519373e+10
2025-07-21 00:00:00+09:00,3137.89,3762.33,3137.89,3762.33,2.142276874e+10
2025-07-28 00:00:00+09:00,3746.21,3872.1,3628.29,3799,1.732469176e+10
2025-08-04 00:00:00+09:00,3793.79,3810,3393.94,3720.99,1.340590397e+10
2025-08-11 00:00:00+09:00,3612,4260.62,3612,4223.22,1.644758578e+10
2025-08-18 00:00:00+09:00,4590.52,4749.3,4312.99,4312.99,2.52253678e+10
2025-08-25 00:00:00+09:00,4075.59,4832.07,4075.59,4376.18,2.52349462e+10
2025-09-01 00:00:00+09:00,4600.63,4600.63,4314.5,4314.5,1.701320325e+10
2025-09-08 00:00:00+09:00,4326.5,4450.46,4273.14,4306.37,1.236663201e+10
2025-09-15 00:00:00+09:00,4310.09,4712.16,4310.09,4523.74,1.326015345e+10
2025-09-22 00:00:00+09:00,4501.29,4590.53,4199.08,4199.08,1.054295456e+10
2025-09-29 00:00:00+09:00,4164.26,4215.07,3874.36,4215.07,1.201474132e+10
2025-10-06 00:00:00+09:00,4145.15,4684.01,4145.15,4684.01,1.360702356e+10
2025-10-13 00:00:00+09:00,4447.7,4525.72,3746.79,4240.85,2.174903425e+10
2025-10-20 00:00:00+09:00,4125.02,4125.02,3831.57,3979.22,1.676755637e+10
2025-10-27 00:00:00+09:00,3873.05,3873.05,3816.71,3816.71,3078837734
